Year,Date,Heat Demand (kW)
2068,2068-07-16,3059.022862539061
2068,2068-07-17,3059.022862539061
2068,2068-07-18,3059.022862539061
2068,2068-07-19,3059.022862539061
2068,2068-07-20,3059.022862539061
2068,2068-07-21,3059.022862539061
2068,2068-07-22,3059.022862539061
2068,2068-07-23,3059.022862539061
2068,2068-07-24,3059.022862539061
2068,2068-07-25,3059.022862539061
2068,2068-07-26,3059.022862539061
2068,2068-07-27,3059.022862539061
2068,2068-07-28,3059.022862539061
2068,2068-07-29,3059.022862539061
2068,2068-07-30,3059.022862539061
2068,2068-07-31,3059.022862539061
2068,2068-08-01,3059.022862539061
2068,2068-08-02,3059.022862539061
2068,2068-08-03,3059.022862539061
2068,2068-08-04,3059.022862539061
2068,2068-08-05,3059.022862539061
2068,2068-08-06,3059.022862539061
2068,2068-08-07,3059.022862539061
2068,2068-08-08,3059.022862539061
2068,2068-08-09,3059.022862539061
2068,2068-08-10,3059.022862539061
2068,2068-08-11,3059.022862539061
2068,2068-08-12,3059.022862539061
2068,2068-08-13,3059.022862539061
2068,2068-08-14,3059.022862539061
2068,2068-08-15,3059.022862539061
2068,2068-08-16,3059.022862539061
2068,2068-08-17,3059.022862539061
2068,2068-08-18,3059.022862539061
2068,2068-08-19,3059.022862539061
2068,2068-08-20,3059.022862539061
2068,2068-08-21,3059.022862539061
2068,2068-08-22,3059.022862539061
2068,2068-08-23,3059.022862539061
2068,2068-08-24,3059.022862539061
2068,2068-08-25,3059.022862539061
2068,2068-08-26,3059.022862539061
2068,2068-08-27,3059.022862539061
2068,2068-08-28,3059.022862539061
2068,2068-08-29,3059.022862539061
2068,2068-08-30,3059.022862539061
2068,2068-08-31,3059.022862539061
2068,2068-09-01,3059.022862539061
2068,2068-09-02,3059.022862539061
2068,2068-09-03,3059.022862539061
2068,2068-09-04,3059.022862539061
2068,2068-09-05,3059.022862539061
2068,2068-09-06,3059.022862539061
2068,2068-09-07,3059.022862539061
2068,2068-09-08,3059.022862539061
2068,2068-09-09,3059.022862539061
2068,2068-09-10,3059.022862539061
2068,2068-09-11,3059.022862539061
2068,2068-09-12,3059.022862539061
2068,2068-09-13,3059.022862539061
2068,2068-09-14,3059.022862539061
2068,2068-09-15,3059.022862539061
2068,2068-09-16,3059.022862539061
2068,2068-09-17,3059.022862539061
2068,2068-09-18,3059.022862539061
2068,2068-09-19,3059.022862539061
2068,2068-09-20,3059.022862539061
2068,2068-09-21,3059.022862539061
2068,2068-09-22,3059.022862539061
2068,2068-09-23,3059.022862539061
2068,2068-09-24,3059.022862539061
2068,2068-09-25,3059.022862539061
2068,2068-09-26,3059.022862539061
2068,2068-09-27,3059.022862539061
2068,2068-09-28,3059.022862539061
2068,2068-09-29,3059.022862539061
2068,2068-09-30,3059.022862539061
2068,2068-10-01,3059.022862539061
2068,2068-10-02,3059.022862539061
2068,2068-10-03,3059.022862539061
2068,2068-10-04,3059.022862539061
2068,2068-10-05,3059.022862539061
2068,2068-10-06,3059.022862539061
2068,2068-10-07,3059.022862539061
2068,2068-10-08,3059.022862539061
2068,2068-10-09,3059.022862539061
2068,2068-10-10,3059.022862539061
2068,2068-10-11,3059.022862539061
2068,2068-10-12,3059.022862539061
2068,2068-10-13,3059.022862539061
2068,2068-10-14,3059.022862539061
2068,2068-10-15,3059.022862539061
2068,2068-10-16,3059.022862539061
2068,2068-10-17,3059.022862539061
2068,2068-10-18,3059.022862539061
2068,2068-10-19,3059.022862539061
2068,2068-10-20,3059.022862539061
2068,2068-10-21,3059.022862539061
2068,2068-10-22,3059.022862539061
2068,2068-10-23,3059.022862539061
2068,2068-10-24,3059.022862539061
2068,2068-10-25,3059.022862539061
2068,2068-10-26,3059.022862539061
2068,2068-10-27,3059.022862539061
2068,2068-10-28,3059.022862539061
2068,2068-10-29,3059.022862539061
2068,2068-10-30,3059.022862539061
2068,2068-10-31,3059.022862539061
2068,2068-11-01,3059.022862539061
2068,2068-11-02,3059.022862539061
2068,2068-11-03,3059.022862539061
2068,2068-11-04,3059.022862539061
2068,2068-11-05,3059.022862539061
2068,2068-11-06,3059.022862539061
2068,2068-11-07,3059.022862539061
2068,2068-11-08,3059.022862539061
2068,2068-11-09,3059.022862539061
2068,2068-11-10,3059.022862539061
2068,2068-11-11,3059.022862539061
2068,2068-11-12,3059.022862539061
2068,2068-11-13,3059.022862539061
2068,2068-11-14,3059.022862539061
2068,2068-11-15,3059.022862539061
2068,2068-11-16,3059.022862539061
2068,2068-11-17,3059.022862539061
2068,2068-11-18,3059.022862539061
2068,2068-11-19,3059.022862539061
2068,2068-11-20,3059.022862539061
2068,2068-11-21,3059.022862539061
2068,2068-11-22,3059.022862539061
2068,2068-11-23,3059.022862539061
2068,2068-11-24,3059.022862539061
2068,2068-11-25,3059.022862539061
2068,2068-11-26,3059.022862539061
2068,2068-11-27,3059.022862539061
2068,2068-11-28,3059.022862539061
2068,2068-11-29,3059.022862539061
2068,2068-11-30,3059.022862539061
2068,2068-12-01,3059.022862539061
2068,2068-12-02,3059.022862539061
2068,2068-12-03,3059.022862539061
2068,2068-12-04,3059.022862539061
2068,2068-12-05,3059.022862539061
2068,2068-12-06,3059.022862539061
2068,2068-12-07,3059.022862539061
2068,2068-12-08,3059.022862539061
2068,2068-12-09,3059.022862539061
2068,2068-12-10,3059.022862539061
2068,2068-12-11,3059.022862539061
2068,2068-12-12,3059.022862539061
2068,2068-12-13,3059.022862539061
2068,2068-12-14,3059.022862539061
2068,2068-12-15,3059.022862539061
2068,2068-12-16,3059.022862539061
2068,2068-12-17,3059.022862539061
2068,2068-12-18,3059.022862539061
2068,2068-12-19,3059.022862539061
2068,2068-12-20,3059.022862539061
2068,2068-12-21,3059.022862539061
2068,2068-12-22,3059.022862539061
2068,2068-12-23,3059.022862539061
2068,2068-12-24,3059.022862539061
2068,2068-12-25,3059.022862539061
2068,2068-12-26,3059.022862539061
2068,2068-12-27,3059.022862539061
2068,2068-12-28,3059.022862539061
2068,2068-12-29,3059.022862539061
2068,2068-12-30,3059.022862539061
2068,2068-12-31,3059.022862539061
2069,2069-01-01,3517.87629191992
2069,2069-01-02,3517.87629191992
2069,2069-01-03,3517.87629191992
2069,2069-01-04,3517.87629191992
2069,2069-01-05,3517.87629191992
2069,2069-01-06,3517.87629191992
2069,2069-01-07,3517.87629191992
2069,2069-01-08,3517.87629191992
2069,2069-01-09,3517.87629191992
2069,2069-01-10,3517.87629191992
2069,2069-01-11,3517.87629191992
2069,2069-01-12,3517.87629191992
2069,2069-01-13,3517.87629191992
2069,2069-01-14,3517.87629191992
2069,2069-01-15,3517.87629191992
2069,2069-01-16,3517.87629191992
2069,2069-01-17,3517.87629191992
2069,2069-01-18,3517.87629191992
2069,2069-01-19,3517.87629191992
2069,2069-01-20,3517.87629191992
2069,2069-01-21,3517.87629191992
2069,2069-01-22,3517.87629191992
2069,2069-01-23,3517.87629191992
2069,2069-01-24,3517.87629191992
2069,2069-01-25,3517.87629191992
2069,2069-01-26,3517.87629191992
2069,2069-01-27,3517.87629191992
2069,2069-01-28,3517.87629191992
2069,2069-01-29,3517.87629191992
2069,2069-01-30,3517.87629191992
2069,2069-01-31,3517.87629191992
2069,2069-02-01,3517.87629191992
2069,2069-02-02,3517.87629191992
2069,2069-02-03,3517.87629191992
2069,2069-02-04,3517.87629191992
2069,2069-02-05,3517.87629191992
2069,2069-02-06,3517.87629191992
2069,2069-02-07,3517.87629191992
2069,2069-02-08,3517.87629191992
2069,2069-02-09,3517.87629191992
2069,2069-02-10,3517.87629191992
2069,2069-02-11,3517.87629191992
2069,2069-02-12,3517.87629191992
2069,2069-02-13,3517.87629191992
2069,2069-02-14,3517.87629191992
2069,2069-02-15,3517.87629191992
2069,2069-02-16,3517.87629191992
2069,2069-02-17,3517.87629191992
2069,2069-02-18,3517.87629191992
2069,2069-02-19,3517.87629191992
2069,2069-02-20,3517.87629191992
2069,2069-02-21,3517.87629191992
2069,2069-02-22,3517.87629191992
2069,2069-02-23,3517.87629191992
2069,2069-02-24,3517.87629191992
2069,2069-02-25,3517.87629191992
2069,2069-02-26,3517.87629191992
2069,2069-02-27,3517.87629191992
2069,2069-02-28,3517.87629191992
2069,2069-03-01,3517.87629191992
2069,2069-03-02,3517.87629191992
2069,2069-03-03,3517.87629191992
2069,2069-03-04,3517.87629191992
2069,2069-03-05,3517.87629191992
2069,2069-03-06,3517.87629191992
2069,2069-03-07,3517.87629191992
2069,2069-03-08,3517.87629191992
2069,2069-03-09,3517.87629191992
2069,2069-03-10,3517.87629191992
2069,2069-03-11,3517.87629191992
2069,2069-03-12,3517.87629191992
2069,2069-03-13,3517.87629191992
2069,2069-03-14,3517.87629191992
2069,2069-03-15,3517.87629191992
2069,2069-03-16,3517.87629191992
2069,2069-03-17,3517.87629191992
2069,2069-03-18,3517.87629191992
2069,2069-03-19,3517.87629191992
2069,2069-03-20,3517.87629191992
2069,2069-03-21,3517.87629191992
2069,2069-03-22,3517.87629191992
2069,2069-03-23,3517.87629191992
2069,2069-03-24,3517.87629191992
2069,2069-03-25,3517.87629191992
2069,2069-03-26,3517.87629191992
2069,2069-03-27,3517.87629191992
2069,2069-03-28,3517.87629191992
2069,2069-03-29,3517.87629191992
2069,2069-03-30,3517.87629191992
2069,2069-03-31,3517.87629191992
2069,2069-04-01,3517.87629191992
2069,2069-04-02,3517.87629191992
2069,2069-04-03,3517.87629191992
2069,2069-04-04,3517.87629191992
2069,2069-04-05,3517.87629191992
2069,2069-04-06,3517.87629191992
2069,2069-04-07,3517.87629191992
2069,2069-04-08,3517.87629191992
2069,2069-04-09,3517.87629191992
2069,2069-04-10,3517.87629191992
2069,2069-04-11,3517.87629191992
2069,2069-04-12,3517.87629191992
2069,2069-04-13,3517.87629191992
2069,2069-04-14,3517.87629191992
2069,2069-04-15,3517.87629191992
2069,2069-04-16,3517.87629191992
2069,2069-04-17,3517.87629191992
2069,2069-04-18,3517.87629191992
2069,2069-04-19,3517.87629191992
2069,2069-04-20,3517.87629191992
2069,2069-04-21,3517.87629191992
2069,2069-04-22,3517.87629191992
2069,2069-04-23,3517.87629191992
2069,2069-04-24,3517.87629191992
2069,2069-04-25,3517.87629191992
2069,2069-04-26,3517.87629191992
2069,2069-04-27,3517.87629191992
2069,2069-04-28,3517.87629191992
2069,2069-04-29,3517.87629191992
2069,2069-04-30,3517.87629191992
2069,2069-05-01,3517.87629191992
2069,2069-05-02,3517.87629191992
2069,2069-05-03,3517.87629191992
2069,2069-05-04,3517.87629191992
2069,2069-05-05,3517.87629191992
2069,2069-05-06,3517.87629191992
2069,2069-05-07,3517.87629191992
2069,2069-05-08,3517.87629191992
2069,2069-05-09,3517.87629191992
2069,2069-05-10,3517.87629191992
2069,2069-05-11,3517.87629191992
2069,2069-05-12,3517.87629191992
2069,2069-05-13,3517.87629191992
2069,2069-05-14,3517.87629191992
2069,2069-05-15,3517.87629191992
2069,2069-05-16,3517.87629191992
2069,2069-05-17,3517.87629191992
2069,2069-05-18,3517.87629191992
2069,2069-05-19,3517.87629191992
2069,2069-05-20,3517.87629191992
2069,2069-05-21,3517.87629191992
2069,2069-05-22,3517.87629191992
2069,2069-05-23,3517.87629191992
2069,2069-05-24,3517.87629191992
2069,2069-05-25,3517.87629191992
2069,2069-05-26,3517.87629191992
2069,2069-05-27,3517.87629191992
2069,2069-05-28,3517.87629191992
2069,2069-05-29,3517.87629191992
2069,2069-05-30,3517.87629191992
2069,2069-05-31,3517.87629191992
2069,2069-06-01,3517.87629191992
2069,2069-06-02,3517.87629191992
2069,2069-06-03,3517.87629191992
2069,2069-06-04,3517.87629191992
2069,2069-06-05,3517.87629191992
2069,2069-06-06,3517.87629191992
2069,2069-06-07,3517.87629191992
2069,2069-06-08,3517.87629191992
2069,2069-06-09,3517.87629191992
2069,2069-06-10,3517.87629191992
2069,2069-06-11,3517.87629191992
2069,2069-06-12,3517.87629191992
2069,2069-06-13,3517.87629191992
2069,2069-06-14,3517.87629191992
2069,2069-06-15,3517.87629191992
2069,2069-06-16,3517.87629191992
2069,2069-06-17,3517.87629191992
2069,2069-06-18,3517.87629191992
2069,2069-06-19,3517.87629191992
2069,2069-06-20,3517.87629191992
2069,2069-06-21,3517.87629191992
2069,2069-06-22,3517.87629191992
2069,2069-06-23,3517.87629191992
2069,2069-06-24,3517.87629191992
2069,2069-06-25,3517.87629191992
2069,2069-06-26,3517.87629191992
2069,2069-06-27,3517.87629191992
2069,2069-06-28,3517.87629191992
2069,2069-06-29,3517.87629191992
2069,2069-06-30,3517.87629191992
2069,2069-07-01,3517.87629191992
2069,2069-07-02,3517.87629191992
2069,2069-07-03,3517.87629191992
2069,2069-07-04,3517.87629191992
2069,2069-07-05,3517.87629191992
2069,2069-07-06,3517.87629191992
2069,2069-07-07,3517.87629191992
2069,2069-07-08,3517.87629191992
2069,2069-07-09,3517.87629191992
2069,2069-07-10,3517.87629191992
2069,2069-07-11,3517.87629191992
2069,2069-07-12,3517.87629191992
2069,2069-07-13,3517.87629191992
2069,2069-07-14,3517.87629191992
2069,2069-07-15,3517.87629191992
2069,2069-07-16,3517.87629191992
2069,2069-07-17,3517.87629191992
2069,2069-07-18,3517.87629191992
2069,2069-07-19,3517.87629191992
2069,2069-07-20,3517.87629191992
2069,2069-07-21,3517.87629191992
2069,2069-07-22,3517.87629191992
2069,2069-07-23,3517.87629191992
2069,2069-07-24,3517.87629191992
2069,2069-07-25,3517.87629191992
2069,2069-07-26,3517.87629191992
2069,2069-07-27,3517.87629191992
2069,2069-07-28,3517.87629191992
2069,2069-07-29,3517.87629191992
2069,2069-07-30,3517.87629191992
2069,2069-07-31,3517.87629191992
2069,2069-08-01,3517.87629191992
2069,2069-08-02,3517.87629191992
2069,2069-08-03,3517.87629191992
2069,2069-08-04,3517.87629191992
2069,2069-08-05,3517.87629191992
2069,2069-08-06,3517.87629191992
2069,2069-08-07,3517.87629191992
2069,2069-08-08,3517.87629191992
2069,2069-08-09,3517.87629191992
2069,2069-08-10,3517.87629191992
2069,2069-08-11,3517.87629191992
2069,2069-08-12,3517.87629191992
2069,2069-08-13,3517.87629191992
2069,2069-08-14,3517.87629191992
2069,2069-08-15,3517.87629191992
2069,2069-08-16,3517.87629191992
2069,2069-08-17,3517.87629191992
2069,2069-08-18,3517.87629191992
2069,2069-08-19,3517.87629191992
2069,2069-08-20,3517.87629191992
2069,2069-08-21,3517.87629191992
2069,2069-08-22,3517.87629191992
2069,2069-08-23,3517.87629191992
2069,2069-08-24,3517.87629191992
2069,2069-08-25,3517.87629191992
2069,2069-08-26,3517.87629191992
2069,2069-08-27,3517.87629191992
2069,2069-08-28,3517.87629191992
2069,2069-08-29,3517.87629191992
2069,2069-08-30,3517.87629191992
2069,2069-08-31,3517.87629191992
2069,2069-09-01,3517.87629191992
2069,2069-09-02,3517.87629191992
2069,2069-09-03,3517.87629191992
2069,2069-09-04,3517.87629191992
2069,2069-09-05,3517.87629191992
2069,2069-09-06,3517.87629191992
2069,2069-09-07,3517.87629191992
2069,2069-09-08,3517.87629191992
2069,2069-09-09,3517.87629191992
2069,2069-09-10,3517.87629191992
2069,2069-09-11,3517.87629191992
2069,2069-09-12,3517.87629191992
2069,2069-09-13,3517.87629191992
2069,2069-09-14,3517.87629191992
2069,2069-09-15,3517.87629191992
2069,2069-09-16,3517.87629191992
2069,2069-09-17,3517.87629191992
2069,2069-09-18,3517.87629191992
2069,2069-09-19,3517.87629191992
2069,2069-09-20,3517.87629191992
2069,2069-09-21,3517.87629191992
2069,2069-09-22,3517.87629191992
2069,2069-09-23,3517.87629191992
2069,2069-09-24,3517.87629191992
2069,2069-09-25,3517.87629191992
2069,2069-09-26,3517.87629191992
2069,2069-09-27,3517.87629191992
2069,2069-09-28,3517.87629191992
2069,2069-09-29,3517.87629191992
2069,2069-09-30,3517.87629191992
2069,2069-10-01,3517.87629191992
2069,2069-10-02,3517.87629191992
2069,2069-10-03,3517.87629191992
2069,2069-10-04,3517.87629191992
2069,2069-10-05,3517.87629191992
2069,2069-10-06,3517.87629191992
2069,2069-10-07,3517.87629191992
2069,2069-10-08,3517.87629191992
2069,2069-10-09,3517.87629191992
2069,2069-10-10,3517.87629191992
2069,2069-10-11,3517.87629191992
2069,2069-10-12,3517.87629191992
2069,2069-10-13,3517.87629191992
2069,2069-10-14,3517.87629191992
2069,2069-10-15,3517.87629191992
2069,2069-10-16,3517.87629191992
2069,2069-10-17,3517.87629191992
2069,2069-10-18,3517.87629191992
2069,2069-10-19,3517.87629191992
2069,2069-10-20,3517.87629191992
2069,2069-10-21,3517.87629191992
2069,2069-10-22,3517.87629191992
2069,2069-10-23,3517.87629191992
2069,2069-10-24,3517.87629191992
2069,2069-10-25,3517.87629191992
2069,2069-10-26,3517.87629191992
2069,2069-10-27,3517.87629191992
2069,2069-10-28,3517.87629191992
2069,2069-10-29,3517.87629191992
2069,2069-10-30,3517.87629191992
2069,2069-10-31,3517.87629191992
2069,2069-11-01,3517.87629191992
2069,2069-11-02,3517.87629191992
2069,2069-11-03,3517.87629191992
2069,2069-11-04,3517.87629191992
2069,2069-11-05,3517.87629191992
2069,2069-11-06,3517.87629191992
2069,2069-11-07,3517.87629191992
2069,2069-11-08,3517.87629191992
2069,2069-11-09,3517.87629191992
2069,2069-11-10,3517.87629191992
2069,2069-11-11,3517.87629191992
2069,2069-11-12,3517.87629191992
2069,2069-11-13,3517.87629191992
2069,2069-11-14,3517.87629191992
2069,2069-11-15,3517.87629191992
2069,2069-11-16,3517.87629191992
2069,2069-11-17,3517.87629191992
2069,2069-11-18,3517.87629191992
2069,2069-11-19,3517.87629191992
2069,2069-11-20,3517.87629191992
2069,2069-11-21,3517.87629191992
2069,2069-11-22,3517.87629191992
2069,2069-11-23,3517.87629191992
2069,2069-11-24,3517.87629191992
2069,2069-11-25,3517.87629191992
2069,2069-11-26,3517.87629191992
2069,2069-11-27,3517.87629191992
2069,2069-11-28,3517.87629191992
2069,2069-11-29,3517.87629191992
2069,2069-11-30,3517.87629191992
2069,2069-12-01,3517.87629191992
2069,2069-12-02,3517.87629191992
2069,2069-12-03,3517.87629191992
2069,2069-12-04,3517.87629191992
2069,2069-12-05,3517.87629191992
2069,2069-12-06,3517.87629191992
2069,2069-12-07,3517.87629191992
2069,2069-12-08,3517.87629191992
2069,2069-12-09,3517.87629191992
2069,2069-12-10,3517.87629191992
2069,2069-12-11,3517.87629191992
2069,2069-12-12,3517.87629191992
2069,2069-12-13,3517.87629191992
2069,2069-12-14,3517.87629191992
2069,2069-12-15,3517.87629191992
2069,2069-12-16,3517.87629191992
2069,2069-12-17,3517.87629191992
2069,2069-12-18,3517.87629191992
2069,2069-12-19,3517.87629191992
2069,2069-12-20,3517.87629191992
2069,2069-12-21,3517.87629191992
2069,2069-12-22,3517.87629191992
2069,2069-12-23,3517.87629191992
2069,2069-12-24,3517.87629191992
2069,2069-12-25,3517.87629191992
2069,2069-12-26,3517.87629191992
2069,2069-12-27,3517.87629191992
2069,2069-12-28,3517.87629191992
2069,2069-12-29,3517.87629191992
2069,2069-12-30,3517.87629191992
2069,2069-12-31,3517.87629191992
2070,2070-01-01,4045.557735707907
2070,2070-01-02,4045.557735707907
2070,2070-01-03,4045.557735707907
2070,2070-01-04,4045.557735707907
2070,2070-01-05,4045.557735707907
2070,2070-01-06,4045.557735707907
2070,2070-01-07,4045.557735707907
2070,2070-01-08,4045.557735707907
2070,2070-01-09,4045.557735707907
2070,2070-01-10,4045.557735707907
2070,2070-01-11,4045.557735707907
2070,2070-01-12,4045.557735707907
2070,2070-01-13,4045.557735707907
2070,2070-01-14,4045.557735707907
2070,2070-01-15,4045.557735707907
2070,2070-01-16,4045.557735707907
2070,2070-01-17,4045.557735707907
2070,2070-01-18,4045.557735707907
2070,2070-01-19,4045.557735707907
2070,2070-01-20,4045.557735707907
2070,2070-01-21,4045.557735707907
2070,2070-01-22,4045.557735707907
2070,2070-01-23,4045.557735707907
2070,2070-01-24,4045.557735707907
2070,2070-01-25,4045.557735707907
2070,2070-01-26,4045.557735707907
2070,2070-01-27,4045.557735707907
2070,2070-01-28,4045.557735707907
2070,2070-01-29,4045.557735707907
2070,2070-01-30,4045.557735707907
2070,2070-01-31,4045.557735707907
2070,2070-02-01,4045.557735707907
2070,2070-02-02,4045.557735707907
2070,2070-02-03,4045.557735707907
2070,2070-02-04,4045.557735707907
2070,2070-02-05,4045.557735707907
2070,2070-02-06,4045.557735707907
2070,2070-02-07,4045.557735707907
2070,2070-02-08,4045.557735707907
2070,2070-02-09,4045.557735707907
2070,2070-02-10,4045.557735707907
2070,2070-02-11,4045.557735707907
2070,2070-02-12,4045.557735707907
2070,2070-02-13,4045.557735707907
2070,2070-02-14,4045.557735707907
2070,2070-02-15,4045.557735707907
2070,2070-02-16,4045.557735707907
2070,2070-02-17,4045.557735707907
2070,2070-02-18,4045.557735707907
2070,2070-02-19,4045.557735707907
2070,2070-02-20,4045.557735707907
2070,2070-02-21,4045.557735707907
2070,2070-02-22,4045.557735707907
2070,2070-02-23,4045.557735707907
2070,2070-02-24,4045.557735707907
2070,2070-02-25,4045.557735707907
2070,2070-02-26,4045.557735707907
2070,2070-02-27,4045.557735707907
2070,2070-02-28,4045.557735707907
2070,2070-03-01,4045.557735707907
2070,2070-03-02,4045.557735707907
2070,2070-03-03,4045.557735707907
2070,2070-03-04,4045.557735707907
2070,2070-03-05,4045.557735707907
2070,2070-03-06,4045.557735707907
2070,2070-03-07,4045.557735707907
2070,2070-03-08,4045.557735707907
2070,2070-03-09,4045.557735707907
2070,2070-03-10,4045.557735707907
2070,2070-03-11,4045.557735707907
2070,2070-03-12,4045.557735707907
2070,2070-03-13,4045.557735707907
2070,2070-03-14,4045.557735707907
2070,2070-03-15,4045.557735707907
2070,2070-03-16,4045.557735707907
2070,2070-03-17,4045.557735707907
2070,2070-03-18,4045.557735707907
2070,2070-03-19,4045.557735707907
2070,2070-03-20,4045.557735707907
2070,2070-03-21,4045.557735707907
2070,2070-03-22,4045.557735707907
2070,2070-03-23,4045.557735707907
2070,2070-03-24,4045.557735707907
2070,2070-03-25,4045.557735707907
2070,2070-03-26,4045.557735707907
2070,2070-03-27,4045.557735707907
2070,2070-03-28,4045.557735707907
2070,2070-03-29,4045.557735707907
2070,2070-03-30,4045.557735707907
2070,2070-03-31,4045.557735707907
2070,2070-04-01,4045.557735707907
2070,2070-04-02,4045.557735707907
2070,2070-04-03,4045.557735707907
2070,2070-04-04,4045.557735707907
2070,2070-04-05,4045.557735707907
2070,2070-04-06,4045.557735707907
2070,2070-04-07,4045.557735707907
2070,2070-04-08,4045.557735707907
2070,2070-04-09,4045.557735707907
2070,2070-04-10,4045.557735707907
2070,2070-04-11,4045.557735707907
2070,2070-04-12,4045.557735707907
2070,2070-04-13,4045.557735707907
2070,2070-04-14,4045.557735707907
2070,2070-04-15,4045.557735707907
2070,2070-04-16,4045.557735707907
2070,2070-04-17,4045.557735707907
2070,2070-04-18,4045.557735707907
2070,2070-04-19,4045.557735707907
2070,2070-04-20,4045.557735707907
2070,2070-04-21,4045.557735707907
2070,2070-04-22,4045.557735707907
2070,2070-04-23,4045.557735707907
2070,2070-04-24,4045.557735707907
2070,2070-04-25,4045.557735707907
2070,2070-04-26,4045.557735707907
2070,2070-04-27,4045.557735707907
2070,2070-04-28,4045.557735707907
2070,2070-04-29,4045.557735707907
2070,2070-04-30,4045.557735707907
2070,2070-05-01,4045.557735707907
2070,2070-05-02,4045.557735707907
2070,2070-05-03,4045.557735707907
2070,2070-05-04,4045.557735707907
2070,2070-05-05,4045.557735707907
2070,2070-05-06,4045.557735707907
2070,2070-05-07,4045.557735707907
2070,2070-05-08,4045.557735707907
2070,2070-05-09,4045.557735707907
2070,2070-05-10,4045.557735707907
2070,2070-05-11,4045.557735707907
2070,2070-05-12,4045.557735707907
2070,2070-05-13,4045.557735707907
2070,2070-05-14,4045.557735707907
2070,2070-05-15,4045.557735707907
2070,2070-05-16,4045.557735707907
2070,2070-05-17,4045.557735707907
2070,2070-05-18,4045.557735707907
2070,2070-05-19,4045.557735707907
2070,2070-05-20,4045.557735707907
2070,2070-05-21,4045.557735707907
2070,2070-05-22,4045.557735707907
2070,2070-05-23,4045.557735707907
2070,2070-05-24,4045.557735707907
2070,2070-05-25,4045.557735707907
2070,2070-05-26,4045.557735707907
2070,2070-05-27,4045.557735707907
2070,2070-05-28,4045.557735707907
2070,2070-05-29,4045.557735707907
2070,2070-05-30,4045.557735707907
2070,2070-05-31,4045.557735707907
2070,2070-06-01,4045.557735707907
2070,2070-06-02,4045.557735707907
2070,2070-06-03,4045.557735707907
2070,2070-06-04,4045.557735707907
2070,2070-06-05,4045.557735707907
2070,2070-06-06,4045.557735707907
2070,2070-06-07,4045.557735707907
2070,2070-06-08,4045.557735707907
2070,2070-06-09,4045.557735707907
2070,2070-06-10,4045.557735707907
2070,2070-06-11,4045.557735707907
2070,2070-06-12,4045.557735707907
2070,2070-06-13,4045.557735707907
2070,2070-06-14,4045.557735707907
2070,2070-06-15,4045.557735707907
2070,2070-06-16,4045.557735707907
2070,2070-06-17,4045.557735707907
2070,2070-06-18,4045.557735707907
2070,2070-06-19,4045.557735707907
2070,2070-06-20,4045.557735707907
2070,2070-06-21,4045.557735707907
2070,2070-06-22,4045.557735707907
2070,2070-06-23,4045.557735707907
2070,2070-06-24,4045.557735707907
2070,2070-06-25,4045.557735707907
2070,2070-06-26,4045.557735707907
2070,2070-06-27,4045.557735707907
2070,2070-06-28,4045.557735707907
2070,2070-06-29,4045.557735707907
2070,2070-06-30,4045.557735707907
2070,2070-07-01,4045.557735707907
2070,2070-07-02,4045.557735707907
2070,2070-07-03,4045.557735707907
2070,2070-07-04,4045.557735707907
2070,2070-07-05,4045.557735707907
2070,2070-07-06,4045.557735707907
2070,2070-07-07,4045.557735707907
2070,2070-07-08,4045.557735707907
2070,2070-07-09,4045.557735707907
2070,2070-07-10,4045.557735707907
2070,2070-07-11,4045.557735707907
2070,2070-07-12,4045.557735707907
2070,2070-07-13,4045.557735707907
2070,2070-07-14,4045.557735707907
2070,2070-07-15,4045.557735707907
2070,2070-07-16,4045.557735707907
2070,2070-07-17,4045.557735707907
2070,2070-07-18,4045.557735707907
2070,2070-07-19,4045.557735707907
2070,2070-07-20,4045.557735707907
2070,2070-07-21,4045.557735707907
2070,2070-07-22,4045.557735707907
2070,2070-07-23,4045.557735707907
2070,2070-07-24,4045.557735707907
2070,2070-07-25,4045.557735707907
2070,2070-07-26,4045.557735707907
2070,2070-07-27,4045.557735707907
2070,2070-07-28,4045.557735707907
2070,2070-07-29,4045.557735707907
2070,2070-07-30,4045.557735707907
2070,2070-07-31,4045.557735707907
2070,2070-08-01,4045.557735707907
2070,2070-08-02,4045.557735707907
2070,2070-08-03,4045.557735707907
2070,2070-08-04,4045.557735707907
2070,2070-08-05,4045.557735707907
2070,2070-08-06,4045.557735707907
2070,2070-08-07,4045.557735707907
2070,2070-08-08,4045.557735707907
2070,2070-08-09,4045.557735707907
2070,2070-08-10,4045.557735707907
2070,2070-08-11,4045.557735707907
2070,2070-08-12,4045.557735707907
2070,2070-08-13,4045.557735707907
2070,2070-08-14,4045.557735707907
2070,2070-08-15,4045.557735707907
2070,2070-08-16,4045.557735707907
2070,2070-08-17,4045.557735707907
2070,2070-08-18,4045.557735707907
2070,2070-08-19,4045.557735707907
2070,2070-08-20,4045.557735707907
2070,2070-08-21,4045.557735707907
2070,2070-08-22,4045.557735707907
2070,2070-08-23,4045.557735707907
2070,2070-08-24,4045.557735707907
2070,2070-08-25,4045.557735707907
2070,2070-08-26,4045.557735707907
2070,2070-08-27,4045.557735707907
2070,2070-08-28,4045.557735707907
2070,2070-08-29,4045.557735707907
2070,2070-08-30,4045.557735707907
