Date,Demand (kW)
03/06/68,19311.80457
04/06/68,19311.80457
05/06/68,19311.80457
06/06/68,19311.80457
07/06/68,19311.80457
08/06/68,19311.80457
09/06/68,19311.80457
10/06/68,19311.80457
11/06/68,19311.80457
12/06/68,19311.80457
13/06/68,19311.80457
14/06/68,19311.80457
15/06/68,19311.80457
16/06/68,19311.80457
17/06/68,19311.80457
18/06/68,19311.80457
19/06/68,19311.80457
20/06/68,19311.80457
21/06/68,19311.80457
22/06/68,19311.80457
23/06/68,19311.80457
24/06/68,19311.80457
25/06/68,19311.80457
26/06/68,19311.80457
27/06/68,19311.80457
28/06/68,19311.80457
29/06/68,19311.80457
30/06/68,19311.80457
01/07/68,19311.80457
02/07/68,19311.80457
03/07/68,19311.80457
04/07/68,19311.80457
05/07/68,19311.80457
06/07/68,19311.80457
07/07/68,19311.80457
08/07/68,19311.80457
09/07/68,19311.80457
10/07/68,19311.80457
11/07/68,19311.80457
12/07/68,19311.80457
13/07/68,19311.80457
14/07/68,19311.80457
15/07/68,19311.80457
16/07/68,19311.80457
17/07/68,19311.80457
18/07/68,19311.80457
19/07/68,19311.80457
20/07/68,19311.80457
21/07/68,19311.80457
22/07/68,19311.80457
23/07/68,19311.80457
24/07/68,19311.80457
25/07/68,19311.80457
26/07/68,19311.80457
27/07/68,19311.80457
28/07/68,19311.80457
29/07/68,19311.80457
30/07/68,19311.80457
31/07/68,19311.80457
01/08/68,19311.80457
02/08/68,19311.80457
03/08/68,19311.80457
04/08/68,19311.80457
05/08/68,19311.80457
06/08/68,19311.80457
07/08/68,19311.80457
08/08/68,19311.80457
09/08/68,19311.80457
10/08/68,19311.80457
11/08/68,19311.80457
12/08/68,19311.80457
13/08/68,19311.80457
14/08/68,19311.80457
15/08/68,19311.80457
16/08/68,19311.80457
17/08/68,19311.80457
18/08/68,19311.80457
19/08/68,19311.80457
20/08/68,19311.80457
21/08/68,19311.80457
22/08/68,19311.80457
23/08/68,19311.80457
24/08/68,19311.80457
25/08/68,19311.80457
26/08/68,19311.80457
27/08/68,19311.80457
28/08/68,19311.80457
29/08/68,19311.80457
30/08/68,19311.80457
31/08/68,19311.80457
01/09/68,19311.80457
02/09/68,19311.80457
03/09/68,19311.80457
04/09/68,19311.80457
05/09/68,19311.80457
06/09/68,19311.80457
07/09/68,19311.80457
08/09/68,19311.80457
09/09/68,19311.80457
10/09/68,19311.80457
11/09/68,19311.80457
12/09/68,19311.80457
13/09/68,19311.80457
14/09/68,19311.80457
15/09/68,19311.80457
16/09/68,19311.80457
17/09/68,19311.80457
18/09/68,19311.80457
19/09/68,19311.80457
20/09/68,19311.80457
21/09/68,19311.80457
22/09/68,19311.80457
23/09/68,19311.80457
24/09/68,19311.80457
25/09/68,19311.80457
26/09/68,19311.80457
27/09/68,19311.80457
28/09/68,19311.80457
29/09/68,19311.80457
30/09/68,19311.80457
01/10/68,19311.80457
02/10/68,19311.80457
03/10/68,19311.80457
04/10/68,19311.80457
05/10/68,19311.80457
06/10/68,19311.80457
07/10/68,19311.80457
08/10/68,19311.80457
09/10/68,19311.80457
10/10/68,19311.80457
11/10/68,19311.80457
12/10/68,19311.80457
13/10/68,19311.80457
14/10/68,19311.80457
15/10/68,19311.80457
16/10/68,19311.80457
17/10/68,19311.80457
18/10/68,19311.80457
19/10/68,19311.80457
20/10/68,19311.80457
21/10/68,19311.80457
22/10/68,19311.80457
23/10/68,19311.80457
24/10/68,19311.80457
25/10/68,19311.80457
26/10/68,19311.80457
27/10/68,19311.80457
28/10/68,19311.80457
29/10/68,19311.80457
30/10/68,19311.80457
31/10/68,19311.80457
01/11/68,19311.80457
02/11/68,19311.80457
03/11/68,19311.80457
04/11/68,19311.80457
05/11/68,19311.80457
06/11/68,19311.80457
07/11/68,19311.80457
08/11/68,19311.80457
09/11/68,19311.80457
10/11/68,19311.80457
11/11/68,19311.80457
12/11/68,19311.80457
13/11/68,19311.80457
14/11/68,19311.80457
15/11/68,19311.80457
16/11/68,19311.80457
17/11/68,19311.80457
18/11/68,19311.80457
19/11/68,19311.80457
20/11/68,19311.80457
21/11/68,19311.80457
22/11/68,19311.80457
23/11/68,19311.80457
24/11/68,19311.80457
25/11/68,19311.80457
26/11/68,19311.80457
27/11/68,19311.80457
28/11/68,19311.80457
29/11/68,19311.80457
30/11/68,19311.80457
01/12/68,19311.80457
02/12/68,19311.80457
03/12/68,19311.80457
04/12/68,19311.80457
05/12/68,19311.80457
06/12/68,19311.80457
07/12/68,19311.80457
08/12/68,19311.80457
09/12/68,19311.80457
10/12/68,19311.80457
11/12/68,19311.80457
12/12/68,19311.80457
13/12/68,19311.80457
14/12/68,19311.80457
15/12/68,19311.80457
16/12/68,19311.80457
17/12/68,19311.80457
18/12/68,19311.80457
19/12/68,19311.80457
20/12/68,19311.80457
21/12/68,19311.80457
22/12/68,19311.80457
23/12/68,19311.80457
24/12/68,19311.80457
25/12/68,19311.80457
26/12/68,19311.80457
27/12/68,19311.80457
28/12/68,19311.80457
29/12/68,19311.80457
30/12/68,19311.80457
31/12/68,19311.80457
01/01/69,19403.57526
02/01/69,19403.57526
03/01/69,19403.57526
04/01/69,19403.57526
05/01/69,19403.57526
06/01/69,19403.57526
07/01/69,19403.57526
08/01/69,19403.57526
09/01/69,19403.57526
10/01/69,19403.57526
11/01/69,19403.57526
12/01/69,19403.57526
13/01/69,19403.57526
14/01/69,19403.57526
15/01/69,19403.57526
16/01/69,19403.57526
17/01/69,19403.57526
18/01/69,19403.57526
19/01/69,19403.57526
20/01/69,19403.57526
21/01/69,19403.57526
22/01/69,19403.57526
23/01/69,19403.57526
24/01/69,19403.57526
25/01/69,19403.57526
26/01/69,19403.57526
27/01/69,19403.57526
28/01/69,19403.57526
29/01/69,19403.57526
30/01/69,19403.57526
31/01/69,19403.57526
01/02/69,19403.57526
02/02/69,19403.57526
03/02/69,19403.57526
04/02/69,19403.57526
05/02/69,19403.57526
06/02/69,19403.57526
07/02/69,19403.57526
08/02/69,19403.57526
09/02/69,19403.57526
10/02/69,19403.57526
11/02/69,19403.57526
12/02/69,19403.57526
13/02/69,19403.57526
14/02/69,19403.57526
15/02/69,19403.57526
16/02/69,19403.57526
17/02/69,19403.57526
18/02/69,19403.57526
19/02/69,19403.57526
20/02/69,19403.57526
21/02/69,19403.57526
22/02/69,19403.57526
23/02/69,19403.57526
24/02/69,19403.57526
25/02/69,19403.57526
26/02/69,19403.57526
27/02/69,19403.57526
28/02/69,19403.57526
01/03/69,19403.57526
02/03/69,19403.57526
03/03/69,19403.57526
04/03/69,19403.57526
05/03/69,19403.57526
06/03/69,19403.57526
07/03/69,19403.57526
08/03/69,19403.57526
09/03/69,19403.57526
10/03/69,19403.57526
11/03/69,19403.57526
12/03/69,19403.57526
13/03/69,19403.57526
14/03/69,19403.57526
15/03/69,19403.57526
16/03/69,19403.57526
17/03/69,19403.57526
18/03/69,19403.57526
19/03/69,19403.57526
20/03/69,19403.57526
21/03/69,19403.57526
22/03/69,19403.57526
23/03/69,19403.57526
24/03/69,19403.57526
25/03/69,19403.57526
26/03/69,19403.57526
27/03/69,19403.57526
28/03/69,19403.57526
29/03/69,19403.57526
30/03/69,19403.57526
31/03/69,19403.57526
01/04/69,19403.57526
02/04/69,19403.57526
03/04/69,19403.57526
04/04/69,19403.57526
05/04/69,19403.57526
06/04/69,19403.57526
07/04/69,19403.57526
08/04/69,19403.57526
09/04/69,19403.57526
10/04/69,19403.57526
11/04/69,19403.57526
12/04/69,19403.57526
13/04/69,19403.57526
14/04/69,19403.57526
15/04/69,19403.57526
16/04/69,19403.57526
17/04/69,19403.57526
18/04/69,19403.57526
19/04/69,19403.57526
20/04/69,19403.57526
21/04/69,19403.57526
22/04/69,19403.57526
23/04/69,19403.57526
24/04/69,19403.57526
25/04/69,19403.57526
26/04/69,19403.57526
27/04/69,19403.57526
28/04/69,19403.57526
29/04/69,19403.57526
30/04/69,19403.57526
01/05/69,19403.57526
02/05/69,19403.57526
03/05/69,19403.57526
04/05/69,19403.57526
05/05/69,19403.57526
06/05/69,19403.57526
07/05/69,19403.57526
08/05/69,19403.57526
09/05/69,19403.57526
10/05/69,19403.57526
11/05/69,19403.57526
12/05/69,19403.57526
13/05/69,19403.57526
14/05/69,19403.57526
15/05/69,19403.57526
16/05/69,19403.57526
17/05/69,19403.57526
18/05/69,19403.57526
19/05/69,19403.57526
20/05/69,19403.57526
21/05/69,19403.57526
22/05/69,19403.57526
23/05/69,19403.57526
24/05/69,19403.57526
25/05/69,19403.57526
26/05/69,19403.57526
27/05/69,19403.57526
28/05/69,19403.57526
29/05/69,19403.57526
30/05/69,19403.57526
31/05/69,19403.57526
01/06/69,19403.57526
02/06/69,19403.57526
03/06/69,19403.57526
04/06/69,19403.57526
05/06/69,19403.57526
06/06/69,19403.57526
07/06/69,19403.57526
08/06/69,19403.57526
09/06/69,19403.57526
10/06/69,19403.57526
11/06/69,19403.57526
12/06/69,19403.57526
13/06/69,19403.57526
14/06/69,19403.57526
15/06/69,19403.57526
16/06/69,19403.57526
17/06/69,19403.57526
18/06/69,19403.57526
19/06/69,19403.57526
20/06/69,19403.57526
21/06/69,19403.57526
22/06/69,19403.57526
23/06/69,19403.57526
24/06/69,19403.57526
25/06/69,19403.57526
26/06/69,19403.57526
27/06/69,19403.57526
28/06/69,19403.57526
29/06/69,19403.57526
30/06/69,19403.57526
01/07/69,19403.57526
02/07/69,19403.57526
03/07/69,19403.57526
04/07/69,19403.57526
05/07/69,19403.57526
06/07/69,19403.57526
07/07/69,19403.57526
08/07/69,19403.57526
09/07/69,19403.57526
10/07/69,19403.57526
11/07/69,19403.57526
12/07/69,19403.57526
13/07/69,19403.57526
14/07/69,19403.57526
15/07/69,19403.57526
16/07/69,19403.57526
17/07/69,19403.57526
18/07/69,19403.57526
19/07/69,19403.57526
20/07/69,19403.57526
21/07/69,19403.57526
22/07/69,19403.57526
23/07/69,19403.57526
24/07/69,19403.57526
25/07/69,19403.57526
26/07/69,19403.57526
27/07/69,19403.57526
28/07/69,19403.57526
29/07/69,19403.57526
30/07/69,19403.57526
31/07/69,19403.57526
01/08/69,19403.57526
02/08/69,19403.57526
03/08/69,19403.57526
04/08/69,19403.57526
05/08/69,19403.57526
06/08/69,19403.57526
07/08/69,19403.57526
08/08/69,19403.57526
09/08/69,19403.57526
10/08/69,19403.57526
11/08/69,19403.57526
12/08/69,19403.57526
13/08/69,19403.57526
14/08/69,19403.57526
15/08/69,19403.57526
16/08/69,19403.57526
17/08/69,19403.57526
18/08/69,19403.57526
19/08/69,19403.57526
20/08/69,19403.57526
21/08/69,19403.57526
22/08/69,19403.57526
23/08/69,19403.57526
24/08/69,19403.57526
25/08/69,19403.57526
26/08/69,19403.57526
27/08/69,19403.57526
28/08/69,19403.57526
29/08/69,19403.57526
30/08/69,19403.57526
31/08/69,19403.57526
01/09/69,19403.57526
02/09/69,19403.57526
03/09/69,19403.57526
04/09/69,19403.57526
05/09/69,19403.57526
06/09/69,19403.57526
07/09/69,19403.57526
08/09/69,19403.57526
09/09/69,19403.57526
10/09/69,19403.57526
11/09/69,19403.57526
12/09/69,19403.57526
13/09/69,19403.57526
14/09/69,19403.57526
15/09/69,19403.57526
16/09/69,19403.57526
17/09/69,19403.57526
18/09/69,19403.57526
19/09/69,19403.57526
20/09/69,19403.57526
21/09/69,19403.57526
22/09/69,19403.57526
23/09/69,19403.57526
24/09/69,19403.57526
25/09/69,19403.57526
26/09/69,19403.57526
27/09/69,19403.57526
28/09/69,19403.57526
29/09/69,19403.57526
30/09/69,19403.57526
01/10/69,19403.57526
02/10/69,19403.57526
03/10/69,19403.57526
04/10/69,19403.57526
05/10/69,19403.57526
06/10/69,19403.57526
07/10/69,19403.57526
08/10/69,19403.57526
09/10/69,19403.57526
10/10/69,19403.57526
11/10/69,19403.57526
12/10/69,19403.57526
13/10/69,19403.57526
14/10/69,19403.57526
15/10/69,19403.57526
16/10/69,19403.57526
17/10/69,19403.57526
18/10/69,19403.57526
19/10/69,19403.57526
20/10/69,19403.57526
21/10/69,19403.57526
22/10/69,19403.57526
23/10/69,19403.57526
24/10/69,19403.57526
25/10/69,19403.57526
26/10/69,19403.57526
27/10/69,19403.57526
28/10/69,19403.57526
29/10/69,19403.57526
30/10/69,19403.57526
31/10/69,19403.57526
01/11/69,19403.57526
02/11/69,19403.57526
03/11/69,19403.57526
04/11/69,19403.57526
05/11/69,19403.57526
06/11/69,19403.57526
07/11/69,19403.57526
08/11/69,19403.57526
09/11/69,19403.57526
10/11/69,19403.57526
11/11/69,19403.57526
12/11/69,19403.57526
13/11/69,19403.57526
14/11/69,19403.57526
15/11/69,19403.57526
16/11/69,19403.57526
17/11/69,19403.57526
18/11/69,19403.57526
19/11/69,19403.57526
20/11/69,19403.57526
21/11/69,19403.57526
22/11/69,19403.57526
23/11/69,19403.57526
24/11/69,19403.57526
25/11/69,19403.57526
26/11/69,19403.57526
27/11/69,19403.57526
28/11/69,19403.57526
29/11/69,19403.57526
30/11/69,19403.57526
01/12/69,19403.57526
02/12/69,19403.57526
03/12/69,19403.57526
04/12/69,19403.57526
05/12/69,19403.57526
06/12/69,19403.57526
07/12/69,19403.57526
08/12/69,19403.57526
09/12/69,19403.57526
10/12/69,19403.57526
11/12/69,19403.57526
12/12/69,19403.57526
13/12/69,19403.57526
14/12/69,19403.57526
15/12/69,19403.57526
16/12/69,19403.57526
17/12/69,19403.57526
18/12/69,19403.57526
19/12/69,19403.57526
20/12/69,19403.57526
21/12/69,19403.57526
22/12/69,19403.57526
23/12/69,19403.57526
24/12/69,19403.57526
25/12/69,19403.57526
26/12/69,19403.57526
27/12/69,19403.57526
28/12/69,19403.57526
29/12/69,19403.57526
30/12/69,19403.57526
31/12/69,19403.57526
01/01/70,19509.11155
02/01/70,19509.11155
03/01/70,19509.11155
04/01/70,19509.11155
05/01/70,19509.11155
06/01/70,19509.11155
07/01/70,19509.11155
08/01/70,19509.11155
09/01/70,19509.11155
10/01/70,19509.11155
11/01/70,19509.11155
12/01/70,19509.11155
13/01/70,19509.11155
14/01/70,19509.11155
15/01/70,19509.11155
16/01/70,19509.11155
17/01/70,19509.11155
18/01/70,19509.11155
19/01/70,19509.11155
20/01/70,19509.11155
21/01/70,19509.11155
22/01/70,19509.11155
23/01/70,19509.11155
24/01/70,19509.11155
25/01/70,19509.11155
26/01/70,19509.11155
27/01/70,19509.11155
28/01/70,19509.11155
29/01/70,19509.11155
30/01/70,19509.11155
31/01/70,19509.11155
01/02/70,19509.11155
02/02/70,19509.11155
03/02/70,19509.11155
04/02/70,19509.11155
05/02/70,19509.11155
06/02/70,19509.11155
07/02/70,19509.11155
08/02/70,19509.11155
09/02/70,19509.11155
10/02/70,19509.11155
11/02/70,19509.11155
12/02/70,19509.11155
13/02/70,19509.11155
14/02/70,19509.11155
15/02/70,19509.11155
16/02/70,19509.11155
17/02/70,19509.11155
18/02/70,19509.11155
19/02/70,19509.11155
20/02/70,19509.11155
21/02/70,19509.11155
22/02/70,19509.11155
23/02/70,19509.11155
24/02/70,19509.11155
25/02/70,19509.11155
26/02/70,19509.11155
27/02/70,19509.11155
28/02/70,19509.11155
01/03/70,19509.11155
02/03/70,19509.11155
03/03/70,19509.11155
04/03/70,19509.11155
05/03/70,19509.11155
06/03/70,19509.11155
07/03/70,19509.11155
08/03/70,19509.11155
09/03/70,19509.11155
10/03/70,19509.11155
11/03/70,19509.11155
12/03/70,19509.11155
13/03/70,19509.11155
14/03/70,19509.11155
15/03/70,19509.11155
16/03/70,19509.11155
17/03/70,19509.11155
18/03/70,19509.11155
19/03/70,19509.11155
20/03/70,19509.11155
21/03/70,19509.11155
22/03/70,19509.11155
23/03/70,19509.11155
24/03/70,19509.11155
25/03/70,19509.11155
26/03/70,19509.11155
27/03/70,19509.11155
28/03/70,19509.11155
29/03/70,19509.11155
30/03/70,19509.11155
31/03/70,19509.11155
01/04/70,19509.11155
02/04/70,19509.11155
03/04/70,19509.11155
04/04/70,19509.11155
05/04/70,19509.11155
06/04/70,19509.11155
07/04/70,19509.11155
08/04/70,19509.11155
09/04/70,19509.11155
10/04/70,19509.11155
11/04/70,19509.11155
12/04/70,19509.11155
13/04/70,19509.11155
14/04/70,19509.11155
15/04/70,19509.11155
16/04/70,19509.11155
17/04/70,19509.11155
18/04/70,19509.11155
19/04/70,19509.11155
20/04/70,19509.11155
21/04/70,19509.11155
22/04/70,19509.11155
23/04/70,19509.11155
24/04/70,19509.11155
25/04/70,19509.11155
26/04/70,19509.11155
27/04/70,19509.11155
28/04/70,19509.11155
29/04/70,19509.11155
30/04/70,19509.11155
01/05/70,19509.11155
02/05/70,19509.11155
03/05/70,19509.11155
04/05/70,19509.11155
05/05/70,19509.11155
06/05/70,19509.11155
07/05/70,19509.11155
08/05/70,19509.11155
09/05/70,19509.11155
10/05/70,19509.11155
11/05/70,19509.11155
12/05/70,19509.11155
13/05/70,19509.11155
14/05/70,19509.11155
15/05/70,19509.11155
16/05/70,19509.11155
17/05/70,19509.11155
18/05/70,19509.11155
19/05/70,19509.11155
20/05/70,19509.11155
21/05/70,19509.11155
22/05/70,19509.11155
23/05/70,19509.11155
24/05/70,19509.11155
25/05/70,19509.11155
26/05/70,19509.11155
27/05/70,19509.11155
28/05/70,19509.11155
29/05/70,19509.11155
30/05/70,19509.11155
31/05/70,19509.11155
01/06/70,19509.11155
02/06/70,19509.11155
03/06/70,19509.11155
04/06/70,19509.11155
05/06/70,19509.11155
06/06/70,19509.11155
07/06/70,19509.11155
08/06/70,19509.11155
09/06/70,19509.11155
10/06/70,19509.11155
11/06/70,19509.11155
12/06/70,19509.11155
13/06/70,19509.11155
14/06/70,19509.11155
15/06/70,19509.11155
16/06/70,19509.11155
17/06/70,19509.11155
18/06/70,19509.11155
19/06/70,19509.11155
20/06/70,19509.11155
21/06/70,19509.11155
22/06/70,19509.11155
23/06/70,19509.11155
24/06/70,19509.11155
25/06/70,19509.11155
26/06/70,19509.11155
27/06/70,19509.11155
28/06/70,19509.11155
29/06/70,19509.11155
30/06/70,19509.11155
01/07/70,19509.11155
02/07/70,19509.11155
03/07/70,19509.11155
04/07/70,19509.11155
05/07/70,19509.11155
06/07/70,19509.11155
07/07/70,19509.11155
08/07/70,19509.11155
09/07/70,19509.11155
10/07/70,19509.11155
11/07/70,19509.11155
12/07/70,19509.11155
13/07/70,19509.11155
14/07/70,19509.11155
15/07/70,19509.11155
16/07/70,19509.11155
17/07/70,19509.11155
18/07/70,19509.11155
19/07/70,19509.11155
20/07/70,19509.11155
21/07/70,19509.11155
22/07/70,19509.11155
23/07/70,19509.11155
24/07/70,19509.11155
25/07/70,19509.11155
26/07/70,19509.11155
27/07/70,19509.11155
28/07/70,19509.11155
29/07/70,19509.11155
30/07/70,19509.11155
31/07/70,19509.11155
01/08/70,19509.11155
02/08/70,19509.11155
03/08/70,19509.11155
04/08/70,19509.11155
05/08/70,19509.11155
06/08/70,19509.11155
07/08/70,19509.11155
08/08/70,19509.11155
09/08/70,19509.11155
10/08/70,19509.11155
11/08/70,19509.11155
12/08/70,19509.11155
13/08/70,19509.11155
14/08/70,19509.11155
15/08/70,19509.11155
16/08/70,19509.11155
17/08/70,19509.11155
18/08/70,19509.11155
19/08/70,19509.11155
20/08/70,19509.11155
21/08/70,19509.11155
22/08/70,19509.11155
23/08/70,19509.11155
24/08/70,19509.11155
25/08/70,19509.11155
26/08/70,19509.11155
27/08/70,19509.11155
28/08/70,19509.11155
29/08/70,19509.11155
30/08/70,19509.11155
31/08/70,19509.11155
01/09/70,19509.11155
02/09/70,19509.11155
03/09/70,19509.11155
04/09/70,19509.11155
05/09/70,19509.11155
06/09/70,19509.11155
07/09/70,19509.11155
08/09/70,19509.11155
09/09/70,19509.11155
10/09/70,19509.11155
11/09/70,19509.11155
12/09/70,19509.11155
13/09/70,19509.11155
14/09/70,19509.11155
15/09/70,19509.11155
16/09/70,19509.11155
17/09/70,19509.11155
18/09/70,19509.11155
19/09/70,19509.11155
20/09/70,19509.11155
21/09/70,19509.11155
22/09/70,19509.11155
23/09/70,19509.11155
24/09/70,19509.11155
25/09/70,19509.11155
26/09/70,19509.11155
27/09/70,19509.11155
28/09/70,19509.11155
29/09/70,19509.11155
30/09/70,19509.11155
01/10/70,19509.11155
02/10/70,19509.11155
03/10/70,19509.11155
04/10/70,19509.11155
05/10/70,19509.11155
06/10/70,19509.11155
07/10/70,19509.11155
08/10/70,19509.11155
09/10/70,19509.11155
10/10/70,19509.11155
11/10/70,19509.11155
12/10/70,19509.11155
13/10/70,19509.11155
14/10/70,19509.11155
15/10/70,19509.11155
16/10/70,19509.11155
17/10/70,19509.11155
18/10/70,19509.11155
19/10/70,19509.11155
20/10/70,19509.11155
21/10/70,19509.11155
22/10/70,19509.11155
23/10/70,19509.11155
24/10/70,19509.11155
25/10/70,19509.11155
26/10/70,19509.11155
27/10/70,19509.11155
28/10/70,19509.11155
29/10/70,19509.11155
30/10/70,19509.11155
31/10/70,19509.11155
01/11/70,19509.11155
02/11/70,19509.11155
03/11/70,19509.11155
04/11/70,19509.11155
05/11/70,19509.11155
06/11/70,19509.11155
07/11/70,19509.11155
08/11/70,19509.11155
09/11/70,19509.11155
10/11/70,19509.11155
11/11/70,19509.11155
12/11/70,19509.11155
13/11/70,19509.11155
14/11/70,19509.11155
15/11/70,19509.11155
16/11/70,19509.11155
17/11/70,19509.11155
18/11/70,19509.11155
19/11/70,19509.11155
20/11/70,19509.11155
21/11/70,19509.11155
22/11/70,19509.11155
23/11/70,19509.11155
24/11/70,19509.11155
25/11/70,19509.11155
26/11/70,19509.11155
27/11/70,19509.11155
28/11/70,19509.11155
29/11/70,19509.11155
30/11/70,19509.11155
01/12/70,19509.11155
02/12/70,19509.11155
03/12/70,19509.11155
04/12/70,19509.11155
05/12/70,19509.11155
06/12/70,19509.11155
07/12/70,19509.11155
08/12/70,19509.11155
09/12/70,19509.11155
10/12/70,19509.11155
11/12/70,19509.11155
12/12/70,19509.11155
13/12/70,19509.11155
14/12/70,19509.11155
15/12/70,19509.11155
16/12/70,19509.11155
17/12/70,19509.11155
18/12/70,19509.11155
19/12/70,19509.11155
20/12/70,19509.11155
21/12/70,19509.11155
22/12/70,19509.11155
23/12/70,19509.11155
24/12/70,19509.11155
25/12/70,19509.11155
26/12/70,19509.11155
27/12/70,19509.11155
28/12/70,19509.11155
29/12/70,19509.11155
30/12/70,19509.11155
31/12/70,19509.11155
01/01/71,19630.47828
02/01/71,19630.47828
03/01/71,19630.47828
04/01/71,19630.47828
05/01/71,19630.47828
06/01/71,19630.47828
07/01/71,19630.47828
08/01/71,19630.47828
09/01/71,19630.47828
10/01/71,19630.47828
11/01/71,19630.47828
12/01/71,19630.47828
13/01/71,19630.47828
14/01/71,19630.47828
15/01/71,19630.47828
16/01/71,19630.47828
17/01/71,19630.47828
18/01/71,19630.47828
19/01/71,19630.47828
20/01/71,19630.47828
21/01/71,19630.47828
22/01/71,19630.47828
23/01/71,19630.47828
24/01/71,19630.47828
25/01/71,19630.47828
26/01/71,19630.47828
27/01/71,19630.47828
28/01/71,19630.47828
29/01/71,19630.47828
30/01/71,19630.47828
31/01/71,19630.47828
01/02/71,19630.47828
02/02/71,19630.47828
03/02/71,19630.47828
04/02/71,19630.47828
05/02/71,19630.47828
06/02/71,19630.47828
07/02/71,19630.47828
08/02/71,19630.47828
09/02/71,19630.47828
10/02/71,19630.47828
11/02/71,19630.47828
12/02/71,19630.47828
13/02/71,19630.47828
14/02/71,19630.47828
15/02/71,19630.47828
16/02/71,19630.47828
17/02/71,19630.47828
18/02/71,19630.47828
19/02/71,19630.47828
20/02/71,19630.47828
21/02/71,19630.47828
22/02/71,19630.47828
23/02/71,19630.47828
24/02/71,19630.47828
25/02/71,19630.47828
26/02/71,19630.47828
27/02/71,19630.47828
28/02/71,19630.47828
01/03/71,19630.47828
02/03/71,19630.47828
03/03/71,19630.47828
04/03/71,19630.47828
05/03/71,19630.47828
06/03/71,19630.47828
07/03/71,19630.47828
08/03/71,19630.47828
09/03/71,19630.47828
10/03/71,19630.47828
11/03/71,19630.47828
12/03/71,19630.47828
13/03/71,19630.47828
14/03/71,19630.47828
15/03/71,19630.47828
16/03/71,19630.47828
17/03/71,19630.47828
18/03/71,19630.47828
19/03/71,19630.47828
20/03/71,19630.47828
21/03/71,19630.47828
22/03/71,19630.47828
23/03/71,19630.47828
24/03/71,19630.47828
25/03/71,19630.47828
26/03/71,19630.47828
27/03/71,19630.47828
28/03/71,19630.47828
29/03/71,19630.47828
30/03/71,19630.47828
31/03/71,19630.47828
01/04/71,19630.47828
02/04/71,19630.47828
03/04/71,19630.47828
04/04/71,19630.47828
05/04/71,19630.47828
06/04/71,19630.47828
07/04/71,19630.47828
08/04/71,19630.47828
09/04/71,19630.47828
10/04/71,19630.47828
11/04/71,19630.47828
12/04/71,19630.47828
13/04/71,19630.47828
14/04/71,19630.47828
15/04/71,19630.47828
16/04/71,19630.47828
17/04/71,19630.47828
18/04/71,19630.47828
19/04/71,19630.47828
20/04/71,19630.47828
21/04/71,19630.47828
22/04/71,19630.47828
23/04/71,19630.47828
24/04/71,19630.47828
25/04/71,19630.47828
26/04/71,19630.47828
27/04/71,19630.47828
28/04/71,19630.47828
29/04/71,19630.47828
30/04/71,19630.47828
01/05/71,19630.47828
02/05/71,19630.47828
03/05/71,19630.47828
04/05/71,19630.47828
05/05/71,19630.47828
06/05/71,19630.47828
07/05/71,19630.47828
08/05/71,19630.47828
09/05/71,19630.47828
10/05/71,19630.47828
11/05/71,19630.47828
12/05/71,19630.47828
13/05/71,19630.47828
14/05/71,19630.47828
15/05/71,19630.47828
16/05/71,19630.47828
17/05/71,19630.47828
18/05/71,19630.47828
19/05/71,19630.47828
20/05/71,19630.47828
21/05/71,19630.47828
22/05/71,19630.47828
23/05/71,19630.47828
24/05/71,19630.47828
25/05/71,19630.47828
26/05/71,19630.47828
27/05/71,19630.47828
28/05/71,19630.47828
29/05/71,19630.47828
30/05/71,19630.47828
31/05/71,19630.47828
01/06/71,19630.47828
02/06/71,19630.47828
03/06/71,19630.47828
04/06/71,19630.47828
05/06/71,19630.47828
06/06/71,19630.47828
07/06/71,19630.47828
08/06/71,19630.47828
09/06/71,19630.47828
10/06/71,19630.47828
11/06/71,19630.47828
12/06/71,19630.47828
13/06/71,19630.47828
14/06/71,19630.47828
15/06/71,19630.47828
16/06/71,19630.47828
17/06/71,19630.47828
18/06/71,19630.47828
19/06/71,19630.47828
20/06/71,19630.47828
21/06/71,19630.47828
22/06/71,19630.47828
23/06/71,19630.47828
24/06/71,19630.47828
25/06/71,19630.47828
26/06/71,19630.47828
27/06/71,19630.47828
28/06/71,19630.47828
29/06/71,19630.47828
30/06/71,19630.47828
01/07/71,19630.47828
02/07/71,19630.47828
03/07/71,19630.47828
04/07/71,19630.47828
05/07/71,19630.47828
06/07/71,19630.47828
07/07/71,19630.47828
08/07/71,19630.47828
09/07/71,19630.47828
10/07/71,19630.47828
11/07/71,19630.47828
12/07/71,19630.47828
13/07/71,19630.47828
14/07/71,19630.47828
15/07/71,19630.47828
16/07/71,19630.47828
17/07/71,19630.47828
18/07/71,19630.47828
19/07/71,19630.47828
20/07/71,19630.47828
21/07/71,19630.47828
22/07/71,19630.47828
23/07/71,19630.47828
24/07/71,19630.47828
25/07/71,19630.47828
26/07/71,19630.47828
27/07/71,19630.47828
28/07/71,19630.47828
29/07/71,19630.47828
30/07/71,19630.47828
31/07/71,19630.47828
01/08/71,19630.47828
02/08/71,19630.47828
03/08/71,19630.47828
04/08/71,19630.47828
05/08/71,19630.47828
06/08/71,19630.47828
07/08/71,19630.47828
08/08/71,19630.47828
09/08/71,19630.47828
10/08/71,19630.47828
11/08/71,19630.47828
