Date,Demand (kW)
04/03/49,5700
05/03/49,5700
06/03/49,5700
07/03/49,5700
08/03/49,5700
09/03/49,5700
10/03/49,5700
11/03/49,5700
12/03/49,5700
13/03/49,5700
14/03/49,5700
15/03/49,5700
16/03/49,5700
17/03/49,5700
18/03/49,5700
19/03/49,5700
20/03/49,5700
21/03/49,5700
22/03/49,5700
23/03/49,5700
24/03/49,5700
25/03/49,5700
26/03/49,5700
27/03/49,5700
28/03/49,5700
29/03/49,5700
30/03/49,5700
31/03/49,5700
01/04/49,5700
02/04/49,5700
03/04/49,5700
04/04/49,5700
05/04/49,5700
06/04/49,5700
07/04/49,5700
08/04/49,5700
09/04/49,5700
10/04/49,5700
11/04/49,5700
12/04/49,5700
13/04/49,5700
14/04/49,5700
15/04/49,5700
16/04/49,5700
17/04/49,5700
18/04/49,5700
19/04/49,5700
20/04/49,5700
21/04/49,5700
22/04/49,5700
23/04/49,5700
24/04/49,5700
25/04/49,5700
26/04/49,5700
27/04/49,5700
28/04/49,5700
29/04/49,5700
30/04/49,5700
01/05/49,5700
02/05/49,5700
03/05/49,5700
04/05/49,5700
05/05/49,5700
06/05/49,5700
07/05/49,5700
08/05/49,5700
09/05/49,5700
10/05/49,5700
11/05/49,5700
12/05/49,5700
13/05/49,5700
14/05/49,5700
15/05/49,5700
16/05/49,5700
17/05/49,5700
18/05/49,5700
19/05/49,5700
20/05/49,5700
21/05/49,5700
22/05/49,5700
23/05/49,5700
24/05/49,5700
25/05/49,5700
26/05/49,5700
27/05/49,5700
28/05/49,5700
29/05/49,5700
30/05/49,5700
31/05/49,5700
01/06/49,5700
02/06/49,5700
03/06/49,5700
04/06/49,5700
05/06/49,5700
06/06/49,5700
07/06/49,5700
08/06/49,5700
09/06/49,5700
10/06/49,5700
11/06/49,5700
12/06/49,5700
13/06/49,5700
14/06/49,5700
15/06/49,5700
16/06/49,5700
17/06/49,5700
18/06/49,5700
19/06/49,5700
20/06/49,5700
21/06/49,5700
22/06/49,5700
23/06/49,5700
24/06/49,5700
25/06/49,5700
26/06/49,5700
27/06/49,5700
28/06/49,5700
29/06/49,5700
30/06/49,5700
01/07/49,5700
02/07/49,5700
03/07/49,5700
04/07/49,5700
05/07/49,5700
06/07/49,5700
07/07/49,5700
08/07/49,5700
09/07/49,5700
10/07/49,5700
11/07/49,5700
12/07/49,5700
13/07/49,5700
14/07/49,5700
15/07/49,5700
16/07/49,5700
17/07/49,5700
18/07/49,5700
19/07/49,5700
20/07/49,5700
21/07/49,5700
22/07/49,5700
23/07/49,5700
24/07/49,5700
25/07/49,5700
26/07/49,5700
27/07/49,5700
28/07/49,5700
29/07/49,5700
30/07/49,5700
31/07/49,5700
01/08/49,5700
02/08/49,5700
03/08/49,5700
04/08/49,5700
05/08/49,5700
06/08/49,5700
07/08/49,5700
08/08/49,5700
09/08/49,5700
10/08/49,5700
11/08/49,5700
12/08/49,5700
13/08/49,5700
14/08/49,5700
15/08/49,5700
16/08/49,5700
17/08/49,5700
18/08/49,5700
19/08/49,5700
20/08/49,5700
21/08/49,5700
22/08/49,5700
23/08/49,5700
24/08/49,5700
25/08/49,5700
26/08/49,5700
27/08/49,5700
28/08/49,5700
29/08/49,5700
30/08/49,5700
31/08/49,5700
01/09/49,5700
02/09/49,5700
03/09/49,5700
04/09/49,5700
05/09/49,5700
06/09/49,5700
07/09/49,5700
08/09/49,5700
09/09/49,5700
10/09/49,5700
11/09/49,5700
12/09/49,5700
13/09/49,5700
14/09/49,5700
15/09/49,5700
16/09/49,5700
17/09/49,5700
18/09/49,5700
19/09/49,5700
20/09/49,5700
21/09/49,5700
22/09/49,5700
23/09/49,5700
24/09/49,5700
25/09/49,5700
26/09/49,5700
27/09/49,5700
28/09/49,5700
29/09/49,5700
30/09/49,5700
01/10/49,5700
02/10/49,5700
03/10/49,5700
04/10/49,5700
05/10/49,5700
06/10/49,5700
07/10/49,5700
08/10/49,5700
09/10/49,5700
10/10/49,5700
11/10/49,5700
12/10/49,5700
13/10/49,5700
14/10/49,5700
15/10/49,5700
16/10/49,5700
17/10/49,5700
18/10/49,5700
19/10/49,5700
20/10/49,5700
21/10/49,5700
22/10/49,5700
23/10/49,5700
24/10/49,5700
25/10/49,5700
26/10/49,5700
27/10/49,5700
28/10/49,5700
29/10/49,5700
30/10/49,5700
31/10/49,5700
01/11/49,5700
02/11/49,5700
03/11/49,5700
04/11/49,5700
05/11/49,5700
06/11/49,5700
07/11/49,5700
08/11/49,5700
09/11/49,5700
10/11/49,5700
11/11/49,5700
12/11/49,5700
13/11/49,5700
14/11/49,5700
15/11/49,5700
16/11/49,5700
17/11/49,5700
18/11/49,5700
19/11/49,5700
20/11/49,5700
21/11/49,5700
22/11/49,5700
23/11/49,5700
24/11/49,5700
25/11/49,5700
26/11/49,5700
27/11/49,5700
28/11/49,5700
29/11/49,5700
30/11/49,5700
01/12/49,5700
02/12/49,5700
03/12/49,5700
04/12/49,5700
05/12/49,5700
06/12/49,5700
07/12/49,5700
08/12/49,5700
09/12/49,5700
10/12/49,5700
11/12/49,5700
12/12/49,5700
13/12/49,5700
14/12/49,5700
15/12/49,5700
16/12/49,5700
17/12/49,5700
18/12/49,5700
19/12/49,5700
20/12/49,5700
21/12/49,5700
22/12/49,5700
23/12/49,5700
24/12/49,5700
25/12/49,5700
26/12/49,5700
27/12/49,5700
28/12/49,5700
29/12/49,5700
30/12/49,5700
31/12/49,5700
01/01/50,7000
02/01/50,7000
03/01/50,7000
04/01/50,7000
05/01/50,7000
06/01/50,7000
07/01/50,7000
08/01/50,7000
09/01/50,7000
10/01/50,7000
11/01/50,7000
12/01/50,7000
13/01/50,7000
14/01/50,7000
15/01/50,7000
16/01/50,7000
17/01/50,7000
18/01/50,7000
19/01/50,7000
20/01/50,7000
21/01/50,7000
22/01/50,7000
23/01/50,7000
24/01/50,7000
25/01/50,7000
26/01/50,7000
27/01/50,7000
28/01/50,7000
29/01/50,7000
30/01/50,7000
31/01/50,7000
01/02/50,7000
02/02/50,7000
03/02/50,7000
04/02/50,7000
05/02/50,7000
06/02/50,7000
07/02/50,7000
08/02/50,7000
09/02/50,7000
10/02/50,7000
11/02/50,7000
12/02/50,7000
13/02/50,7000
14/02/50,7000
15/02/50,7000
16/02/50,7000
17/02/50,7000
18/02/50,7000
19/02/50,7000
20/02/50,7000
21/02/50,7000
22/02/50,7000
23/02/50,7000
24/02/50,7000
25/02/50,7000
26/02/50,7000
27/02/50,7000
28/02/50,7000
01/03/50,7000
02/03/50,7000
03/03/50,7000
04/03/50,7000
05/03/50,7000
06/03/50,7000
07/03/50,7000
08/03/50,7000
09/03/50,7000
10/03/50,7000
11/03/50,7000
12/03/50,7000
13/03/50,7000
14/03/50,7000
15/03/50,7000
16/03/50,7000
17/03/50,7000
18/03/50,7000
19/03/50,7000
20/03/50,7000
21/03/50,7000
22/03/50,7000
23/03/50,7000
24/03/50,7000
25/03/50,7000
26/03/50,7000
27/03/50,7000
28/03/50,7000
29/03/50,7000
30/03/50,7000
31/03/50,7000
01/04/50,7000
02/04/50,7000
03/04/50,7000
04/04/50,7000
05/04/50,7000
06/04/50,7000
07/04/50,7000
08/04/50,7000
09/04/50,7000
10/04/50,7000
11/04/50,7000
12/04/50,7000
13/04/50,7000
14/04/50,7000
15/04/50,7000
16/04/50,7000
17/04/50,7000
18/04/50,7000
19/04/50,7000
20/04/50,7000
21/04/50,7000
22/04/50,7000
23/04/50,7000
24/04/50,7000
25/04/50,7000
26/04/50,7000
27/04/50,7000
28/04/50,7000
29/04/50,7000
30/04/50,7000
01/05/50,7000
02/05/50,7000
03/05/50,7000
04/05/50,7000
05/05/50,7000
06/05/50,7000
07/05/50,7000
08/05/50,7000
09/05/50,7000
10/05/50,7000
11/05/50,7000
12/05/50,7000
13/05/50,7000
14/05/50,7000
15/05/50,7000
16/05/50,7000
17/05/50,7000
18/05/50,7000
19/05/50,7000
20/05/50,7000
21/05/50,7000
22/05/50,7000
23/05/50,7000
24/05/50,7000
25/05/50,7000
26/05/50,7000
27/05/50,7000
28/05/50,7000
29/05/50,7000
30/05/50,7000
31/05/50,7000
01/06/50,7000
02/06/50,7000
03/06/50,7000
04/06/50,7000
05/06/50,7000
06/06/50,7000
07/06/50,7000
08/06/50,7000
09/06/50,7000
10/06/50,7000
11/06/50,7000
12/06/50,7000
13/06/50,7000
14/06/50,7000
15/06/50,7000
16/06/50,7000
17/06/50,7000
18/06/50,7000
19/06/50,7000
20/06/50,7000
21/06/50,7000
22/06/50,7000
23/06/50,7000
24/06/50,7000
25/06/50,7000
26/06/50,7000
27/06/50,7000
28/06/50,7000
29/06/50,7000
30/06/50,7000
01/07/50,7000
02/07/50,7000
03/07/50,7000
04/07/50,7000
05/07/50,7000
06/07/50,7000
07/07/50,7000
08/07/50,7000
09/07/50,7000
10/07/50,7000
11/07/50,7000
12/07/50,7000
13/07/50,7000
14/07/50,7000
15/07/50,7000
16/07/50,7000
17/07/50,7000
18/07/50,7000
19/07/50,7000
20/07/50,7000
21/07/50,7000
22/07/50,7000
23/07/50,7000
24/07/50,7000
25/07/50,7000
26/07/50,7000
27/07/50,7000
28/07/50,7000
29/07/50,7000
30/07/50,7000
31/07/50,7000
01/08/50,7000
02/08/50,7000
03/08/50,7000
04/08/50,7000
05/08/50,7000
06/08/50,7000
07/08/50,7000
08/08/50,7000
09/08/50,7000
10/08/50,7000
11/08/50,7000
12/08/50,7000
13/08/50,7000
14/08/50,7000
15/08/50,7000
16/08/50,7000
17/08/50,7000
18/08/50,7000
19/08/50,7000
20/08/50,7000
21/08/50,7000
22/08/50,7000
23/08/50,7000
24/08/50,7000
25/08/50,7000
26/08/50,7000
27/08/50,7000
28/08/50,7000
29/08/50,7000
30/08/50,7000
31/08/50,7000
01/09/50,7000
02/09/50,7000
03/09/50,7000
04/09/50,7000
05/09/50,7000
06/09/50,7000
07/09/50,7000
08/09/50,7000
09/09/50,7000
10/09/50,7000
11/09/50,7000
12/09/50,7000
13/09/50,7000
14/09/50,7000
15/09/50,7000
16/09/50,7000
17/09/50,7000
18/09/50,7000
19/09/50,7000
20/09/50,7000
21/09/50,7000
22/09/50,7000
23/09/50,7000
24/09/50,7000
25/09/50,7000
26/09/50,7000
27/09/50,7000
28/09/50,7000
29/09/50,7000
30/09/50,7000
01/10/50,7000
02/10/50,7000
03/10/50,7000
04/10/50,7000
05/10/50,7000
06/10/50,7000
07/10/50,7000
08/10/50,7000
09/10/50,7000
10/10/50,7000
11/10/50,7000
12/10/50,7000
13/10/50,7000
14/10/50,7000
15/10/50,7000
16/10/50,7000
17/10/50,7000
18/10/50,7000
19/10/50,7000
20/10/50,7000
21/10/50,7000
22/10/50,7000
23/10/50,7000
24/10/50,7000
25/10/50,7000
26/10/50,7000
27/10/50,7000
28/10/50,7000
29/10/50,7000
30/10/50,7000
31/10/50,7000
01/11/50,7000
02/11/50,7000
03/11/50,7000
04/11/50,7000
05/11/50,7000
06/11/50,7000
07/11/50,7000
08/11/50,7000
09/11/50,7000
10/11/50,7000
11/11/50,7000
12/11/50,7000
13/11/50,7000
14/11/50,7000
15/11/50,7000
16/11/50,7000
17/11/50,7000
18/11/50,7000
19/11/50,7000
20/11/50,7000
21/11/50,7000
22/11/50,7000
23/11/50,7000
24/11/50,7000
25/11/50,7000
26/11/50,7000
27/11/50,7000
28/11/50,7000
29/11/50,7000
30/11/50,7000
01/12/50,7000
02/12/50,7000
03/12/50,7000
04/12/50,7000
05/12/50,7000
06/12/50,7000
07/12/50,7000
08/12/50,7000
09/12/50,7000
10/12/50,7000
11/12/50,7000
12/12/50,7000
13/12/50,7000
14/12/50,7000
15/12/50,7000
16/12/50,7000
17/12/50,7000
18/12/50,7000
19/12/50,7000
20/12/50,7000
21/12/50,7000
22/12/50,7000
23/12/50,7000
24/12/50,7000
25/12/50,7000
26/12/50,7000
27/12/50,7000
28/12/50,7000
29/12/50,7000
30/12/50,7000
31/12/50,7000
01/01/51,8300
02/01/51,8300
03/01/51,8300
04/01/51,8300
05/01/51,8300
06/01/51,8300
07/01/51,8300
08/01/51,8300
09/01/51,8300
10/01/51,8300
11/01/51,8300
12/01/51,8300
13/01/51,8300
14/01/51,8300
15/01/51,8300
16/01/51,8300
17/01/51,8300
18/01/51,8300
19/01/51,8300
20/01/51,8300
21/01/51,8300
22/01/51,8300
23/01/51,8300
24/01/51,8300
25/01/51,8300
26/01/51,8300
27/01/51,8300
28/01/51,8300
29/01/51,8300
30/01/51,8300
31/01/51,8300
01/02/51,8300
02/02/51,8300
03/02/51,8300
04/02/51,8300
05/02/51,8300
06/02/51,8300
07/02/51,8300
08/02/51,8300
09/02/51,8300
10/02/51,8300
11/02/51,8300
12/02/51,8300
13/02/51,8300
14/02/51,8300
15/02/51,8300
16/02/51,8300
17/02/51,8300
18/02/51,8300
19/02/51,8300
20/02/51,8300
21/02/51,8300
22/02/51,8300
23/02/51,8300
24/02/51,8300
25/02/51,8300
26/02/51,8300
27/02/51,8300
28/02/51,8300
01/03/51,8300
02/03/51,8300
03/03/51,8300
04/03/51,8300
05/03/51,8300
06/03/51,8300
07/03/51,8300
08/03/51,8300
09/03/51,8300
10/03/51,8300
11/03/51,8300
12/03/51,8300
13/03/51,8300
14/03/51,8300
15/03/51,8300
16/03/51,8300
17/03/51,8300
18/03/51,8300
19/03/51,8300
20/03/51,8300
21/03/51,8300
22/03/51,8300
23/03/51,8300
24/03/51,8300
25/03/51,8300
26/03/51,8300
27/03/51,8300
28/03/51,8300
29/03/51,8300
30/03/51,8300
31/03/51,8300
01/04/51,8300
02/04/51,8300
03/04/51,8300
04/04/51,8300
05/04/51,8300
06/04/51,8300
07/04/51,8300
08/04/51,8300
09/04/51,8300
10/04/51,8300
11/04/51,8300
12/04/51,8300
13/04/51,8300
14/04/51,8300
15/04/51,8300
16/04/51,8300
17/04/51,8300
18/04/51,8300
19/04/51,8300
20/04/51,8300
21/04/51,8300
22/04/51,8300
23/04/51,8300
24/04/51,8300
25/04/51,8300
26/04/51,8300
27/04/51,8300
28/04/51,8300
29/04/51,8300
30/04/51,8300
01/05/51,8300
02/05/51,8300
03/05/51,8300
04/05/51,8300
05/05/51,8300
06/05/51,8300
07/05/51,8300
08/05/51,8300
09/05/51,8300
10/05/51,8300
11/05/51,8300
12/05/51,8300
13/05/51,8300
14/05/51,8300
15/05/51,8300
16/05/51,8300
17/05/51,8300
18/05/51,8300
19/05/51,8300
20/05/51,8300
21/05/51,8300
22/05/51,8300
23/05/51,8300
24/05/51,8300
25/05/51,8300
26/05/51,8300
27/05/51,8300
28/05/51,8300
29/05/51,8300
30/05/51,8300
31/05/51,8300
01/06/51,8300
02/06/51,8300
03/06/51,8300
04/06/51,8300
05/06/51,8300
06/06/51,8300
07/06/51,8300
08/06/51,8300
09/06/51,8300
10/06/51,8300
11/06/51,8300
12/06/51,8300
13/06/51,8300
14/06/51,8300
15/06/51,8300
16/06/51,8300
17/06/51,8300
18/06/51,8300
19/06/51,8300
20/06/51,8300
21/06/51,8300
22/06/51,8300
23/06/51,8300
24/06/51,8300
25/06/51,8300
26/06/51,8300
27/06/51,8300
28/06/51,8300
29/06/51,8300
30/06/51,8300
01/07/51,8300
02/07/51,8300
03/07/51,8300
04/07/51,8300
05/07/51,8300
06/07/51,8300
07/07/51,8300
08/07/51,8300
09/07/51,8300
10/07/51,8300
11/07/51,8300
12/07/51,8300
13/07/51,8300
14/07/51,8300
15/07/51,8300
16/07/51,8300
17/07/51,8300
18/07/51,8300
19/07/51,8300
20/07/51,8300
21/07/51,8300
22/07/51,8300
23/07/51,8300
24/07/51,8300
25/07/51,8300
26/07/51,8300
27/07/51,8300
28/07/51,8300
29/07/51,8300
30/07/51,8300
31/07/51,8300
01/08/51,8300
02/08/51,8300
03/08/51,8300
04/08/51,8300
05/08/51,8300
06/08/51,8300
07/08/51,8300
08/08/51,8300
09/08/51,8300
10/08/51,8300
11/08/51,8300
12/08/51,8300
13/08/51,8300
14/08/51,8300
15/08/51,8300
16/08/51,8300
17/08/51,8300
18/08/51,8300
19/08/51,8300
20/08/51,8300
21/08/51,8300
22/08/51,8300
23/08/51,8300
24/08/51,8300
25/08/51,8300
26/08/51,8300
27/08/51,8300
28/08/51,8300
29/08/51,8300
30/08/51,8300
31/08/51,8300
01/09/51,8300
02/09/51,8300
03/09/51,8300
04/09/51,8300
05/09/51,8300
06/09/51,8300
07/09/51,8300
08/09/51,8300
09/09/51,8300
10/09/51,8300
11/09/51,8300
12/09/51,8300
13/09/51,8300
14/09/51,8300
15/09/51,8300
16/09/51,8300
17/09/51,8300
18/09/51,8300
19/09/51,8300
20/09/51,8300
21/09/51,8300
22/09/51,8300
23/09/51,8300
24/09/51,8300
25/09/51,8300
26/09/51,8300
27/09/51,8300
28/09/51,8300
29/09/51,8300
30/09/51,8300
01/10/51,8300
02/10/51,8300
03/10/51,8300
04/10/51,8300
05/10/51,8300
06/10/51,8300
07/10/51,8300
08/10/51,8300
09/10/51,8300
10/10/51,8300
11/10/51,8300
12/10/51,8300
13/10/51,8300
14/10/51,8300
15/10/51,8300
16/10/51,8300
17/10/51,8300
18/10/51,8300
19/10/51,8300
20/10/51,8300
21/10/51,8300
22/10/51,8300
23/10/51,8300
24/10/51,8300
25/10/51,8300
26/10/51,8300
27/10/51,8300
28/10/51,8300
29/10/51,8300
30/10/51,8300
31/10/51,8300
01/11/51,8300
02/11/51,8300
03/11/51,8300
04/11/51,8300
05/11/51,8300
06/11/51,8300
07/11/51,8300
08/11/51,8300
09/11/51,8300
10/11/51,8300
11/11/51,8300
12/11/51,8300
13/11/51,8300
14/11/51,8300
15/11/51,8300
16/11/51,8300
17/11/51,8300
18/11/51,8300
19/11/51,8300
20/11/51,8300
21/11/51,8300
22/11/51,8300
23/11/51,8300
24/11/51,8300
25/11/51,8300
26/11/51,8300
27/11/51,8300
28/11/51,8300
29/11/51,8300
30/11/51,8300
01/12/51,8300
02/12/51,8300
03/12/51,8300
04/12/51,8300
05/12/51,8300
06/12/51,8300
07/12/51,8300
08/12/51,8300
09/12/51,8300
10/12/51,8300
11/12/51,8300
12/12/51,8300
13/12/51,8300
14/12/51,8300
15/12/51,8300
16/12/51,8300
17/12/51,8300
18/12/51,8300
19/12/51,8300
20/12/51,8300
21/12/51,8300
22/12/51,8300
23/12/51,8300
24/12/51,8300
25/12/51,8300
26/12/51,8300
27/12/51,8300
28/12/51,8300
29/12/51,8300
30/12/51,8300
31/12/51,8300
01/01/52,9600
02/01/52,9600
03/01/52,9600
04/01/52,9600
05/01/52,9600
06/01/52,9600
07/01/52,9600
08/01/52,9600
09/01/52,9600
10/01/52,9600
11/01/52,9600
12/01/52,9600
13/01/52,9600
14/01/52,9600
15/01/52,9600
16/01/52,9600
17/01/52,9600
18/01/52,9600
19/01/52,9600
20/01/52,9600
21/01/52,9600
22/01/52,9600
23/01/52,9600
24/01/52,9600
25/01/52,9600
26/01/52,9600
27/01/52,9600
28/01/52,9600
29/01/52,9600
30/01/52,9600
31/01/52,9600
01/02/52,9600
02/02/52,9600
03/02/52,9600
04/02/52,9600
05/02/52,9600
06/02/52,9600
07/02/52,9600
08/02/52,9600
09/02/52,9600
10/02/52,9600
11/02/52,9600
12/02/52,9600
13/02/52,9600
14/02/52,9600
15/02/52,9600
16/02/52,9600
17/02/52,9600
18/02/52,9600
19/02/52,9600
20/02/52,9600
21/02/52,9600
22/02/52,9600
23/02/52,9600
24/02/52,9600
25/02/52,9600
26/02/52,9600
27/02/52,9600
28/02/52,9600
29/02/52,9600
01/03/52,9600
02/03/52,9600
03/03/52,9600
04/03/52,9600
05/03/52,9600
06/03/52,9600
07/03/52,9600
08/03/52,9600
09/03/52,9600
10/03/52,9600
11/03/52,9600
12/03/52,9600
13/03/52,9600
14/03/52,9600
15/03/52,9600
16/03/52,9600
17/03/52,9600
18/03/52,9600
19/03/52,9600
20/03/52,9600
21/03/52,9600
22/03/52,9600
23/03/52,9600
24/03/52,9600
25/03/52,9600
26/03/52,9600
27/03/52,9600
28/03/52,9600
29/03/52,9600
30/03/52,9600
31/03/52,9600
01/04/52,9600
02/04/52,9600
03/04/52,9600
04/04/52,9600
05/04/52,9600
06/04/52,9600
07/04/52,9600
08/04/52,9600
09/04/52,9600
10/04/52,9600
11/04/52,9600
12/04/52,9600
13/04/52,9600
14/04/52,9600
15/04/52,9600
16/04/52,9600
17/04/52,9600
18/04/52,9600
19/04/52,9600
20/04/52,9600
21/04/52,9600
22/04/52,9600
23/04/52,9600
24/04/52,9600
25/04/52,9600
26/04/52,9600
27/04/52,9600
28/04/52,9600
29/04/52,9600
30/04/52,9600
01/05/52,9600
02/05/52,9600
03/05/52,9600
04/05/52,9600
05/05/52,9600
06/05/52,9600
07/05/52,9600
08/05/52,9600
09/05/52,9600
10/05/52,9600
11/05/52,9600
12/05/52,9600
13/05/52,9600
14/05/52,9600
15/05/52,9600
16/05/52,9600
17/05/52,9600
18/05/52,9600
19/05/52,9600
20/05/52,9600
21/05/52,9600
22/05/52,9600
23/05/52,9600
24/05/52,9600
25/05/52,9600
26/05/52,9600
27/05/52,9600
28/05/52,9600
29/05/52,9600
30/05/52,9600
31/05/52,9600
01/06/52,9600
02/06/52,9600
03/06/52,9600
04/06/52,9600
05/06/52,9600
06/06/52,9600
07/06/52,9600
08/06/52,9600
09/06/52,9600
10/06/52,9600
11/06/52,9600
12/06/52,9600
13/06/52,9600
14/06/52,9600
15/06/52,9600
16/06/52,9600
17/06/52,9600
18/06/52,9600
19/06/52,9600
20/06/52,9600
21/06/52,9600
22/06/52,9600
23/06/52,9600
24/06/52,9600
25/06/52,9600
26/06/52,9600
27/06/52,9600
28/06/52,9600
29/06/52,9600
30/06/52,9600
01/07/52,9600
02/07/52,9600
03/07/52,9600
04/07/52,9600
05/07/52,9600
06/07/52,9600
07/07/52,9600
08/07/52,9600
09/07/52,9600
10/07/52,9600
11/07/52,9600
12/07/52,9600
13/07/52,9600
14/07/52,9600
15/07/52,9600
16/07/52,9600
17/07/52,9600
18/07/52,9600
19/07/52,9600
20/07/52,9600
21/07/52,9600
22/07/52,9600
23/07/52,9600
24/07/52,9600
25/07/52,9600
26/07/52,9600
27/07/52,9600
28/07/52,9600
29/07/52,9600
30/07/52,9600
31/07/52,9600
01/08/52,9600
02/08/52,9600
03/08/52,9600
04/08/52,9600
05/08/52,9600
06/08/52,9600
07/08/52,9600
08/08/52,9600
09/08/52,9600
10/08/52,9600
11/08/52,9600
12/08/52,9600
13/08/52,9600
14/08/52,9600
15/08/52,9600
16/08/52,9600
17/08/52,9600
18/08/52,9600
19/08/52,9600
20/08/52,9600
21/08/52,9600
22/08/52,9600
23/08/52,9600
24/08/52,9600
25/08/52,9600
26/08/52,9600
27/08/52,9600
28/08/52,9600
29/08/52,9600
30/08/52,9600
31/08/52,9600
01/09/52,9600
02/09/52,9600
03/09/52,9600
04/09/52,9600
05/09/52,9600
06/09/52,9600
07/09/52,9600
08/09/52,9600
09/09/52,9600
10/09/52,9600
11/09/52,9600
12/09/52,9600
13/09/52,9600
14/09/52,9600
15/09/52,9600
16/09/52,9600
17/09/52,9600
18/09/52,9600
19/09/52,9600
20/09/52,9600
21/09/52,9600
22/09/52,9600
23/09/52,9600
24/09/52,9600
25/09/52,9600
26/09/52,9600
27/09/52,9600
28/09/52,9600
29/09/52,9600
30/09/52,9600
01/10/52,9600
02/10/52,9600
03/10/52,9600
04/10/52,9600
05/10/52,9600
06/10/52,9600
07/10/52,9600
08/10/52,9600
09/10/52,9600
10/10/52,9600
11/10/52,9600
12/10/52,9600
13/10/52,9600
14/10/52,9600
15/10/52,9600
16/10/52,9600
17/10/52,9600
18/10/52,9600
19/10/52,9600
20/10/52,9600
21/10/52,9600
22/10/52,9600
23/10/52,9600
24/10/52,9600
25/10/52,9600
26/10/52,9600
27/10/52,9600
28/10/52,9600
29/10/52,9600
30/10/52,9600
31/10/52,9600
01/11/52,9600
02/11/52,9600
03/11/52,9600
04/11/52,9600
05/11/52,9600
06/11/52,9600
07/11/52,9600
08/11/52,9600
09/11/52,9600
10/11/52,9600
11/11/52,9600
12/11/52,9600
13/11/52,9600
14/11/52,9600
15/11/52,9600
16/11/52,9600
17/11/52,9600
18/11/52,9600
19/11/52,9600
20/11/52,9600
21/11/52,9600
22/11/52,9600
23/11/52,9600
24/11/52,9600
25/11/52,9600
26/11/52,9600
27/11/52,9600
28/11/52,9600
29/11/52,9600
30/11/52,9600
01/12/52,9600
02/12/52,9600
03/12/52,9600
04/12/52,9600
05/12/52,9600
06/12/52,9600
07/12/52,9600
08/12/52,9600
09/12/52,9600
10/12/52,9600
11/12/52,9600
12/12/52,9600
13/12/52,9600
14/12/52,9600
15/12/52,9600
16/12/52,9600
17/12/52,9600
18/12/52,9600
19/12/52,9600
20/12/52,9600
21/12/52,9600
22/12/52,9600
23/12/52,9600
24/12/52,9600
25/12/52,9600
26/12/52,9600
27/12/52,9600
28/12/52,9600
29/12/52,9600
30/12/52,9600
31/12/52,9600
01/01/53,10900
02/01/53,10900
03/01/53,10900
04/01/53,10900
05/01/53,10900
06/01/53,10900
07/01/53,10900
08/01/53,10900
09/01/53,10900
10/01/53,10900
11/01/53,10900
12/01/53,10900
13/01/53,10900
14/01/53,10900
15/01/53,10900
16/01/53,10900
17/01/53,10900
18/01/53,10900
19/01/53,10900
20/01/53,10900
21/01/53,10900
22/01/53,10900
23/01/53,10900
24/01/53,10900
25/01/53,10900
26/01/53,10900
27/01/53,10900
28/01/53,10900
29/01/53,10900
30/01/53,10900
31/01/53,10900
01/02/53,10900
02/02/53,10900
03/02/53,10900
04/02/53,10900
05/02/53,10900
06/02/53,10900
07/02/53,10900
08/02/53,10900
09/02/53,10900
10/02/53,10900
11/02/53,10900
12/02/53,10900
13/02/53,10900
14/02/53,10900
15/02/53,10900
16/02/53,10900
17/02/53,10900
18/02/53,10900
19/02/53,10900
20/02/53,10900
21/02/53,10900
22/02/53,10900
23/02/53,10900
24/02/53,10900
25/02/53,10900
26/02/53,10900
27/02/53,10900
28/02/53,10900
01/03/53,10900
02/03/53,10900
03/03/53,10900
04/03/53,10900
05/03/53,10900
06/03/53,10900
07/03/53,10900
08/03/53,10900
09/03/53,10900
10/03/53,10900
11/03/53,10900
12/03/53,10900
13/03/53,10900
14/03/53,10900
15/03/53,10900
16/03/53,10900
17/03/53,10900
18/03/53,10900
19/03/53,10900
20/03/53,10900
21/03/53,10900
22/03/53,10900
23/03/53,10900
24/03/53,10900
25/03/53,10900
26/03/53,10900
27/03/53,10900
28/03/53,10900
29/03/53,10900
30/03/53,10900
31/03/53,10900
01/04/53,10900
02/04/53,10900
03/04/53,10900
04/04/53,10900
05/04/53,10900
06/04/53,10900
07/04/53,10900
08/04/53,10900
09/04/53,10900
10/04/53,10900
11/04/53,10900
12/04/53,10900
13/04/53,10900
14/04/53,10900
15/04/53,10900
16/04/53,10900
17/04/53,10900
18/04/53,10900
19/04/53,10900
20/04/53,10900
21/04/53,10900
22/04/53,10900
23/04/53,10900
24/04/53,10900
25/04/53,10900
26/04/53,10900
27/04/53,10900
28/04/53,10900
29/04/53,10900
30/04/53,10900
01/05/53,10900
02/05/53,10900
03/05/53,10900
04/05/53,10900
05/05/53,10900
06/05/53,10900
07/05/53,10900
08/05/53,10900
09/05/53,10900
10/05/53,10900
11/05/53,10900
12/05/53,10900
13/05/53,10900
14/05/53,10900
15/05/53,10900
16/05/53,10900
17/05/53,10900
18/05/53,10900
19/05/53,10900
20/05/53,10900
21/05/53,10900
22/05/53,10900
23/05/53,10900
24/05/53,10900
25/05/53,10900
26/05/53,10900
27/05/53,10900
28/05/53,10900
29/05/53,10900
30/05/53,10900
31/05/53,10900
01/06/53,10900
02/06/53,10900
03/06/53,10900
04/06/53,10900
